"p","wallShearStress:0","wallShearStress:1","wallShearStress:2","Points:0","Points:1","Points:2"
0,0,0,0,0.30974,0.06717,0.26
0,0,0,0,0.30974,0.057682,0.26
0,0,0,0,0.30974,0.048194,0.26
0,0,0,0,0.30974,0.038706,0.26
0,0,0,0,0.30974,0.029218,0.26
0,0,0,0,0.30974,0.01973,0.26
0,0,0,0,0.30974,0.010241,0.26
0,0,0,0,0.30974,0.000753,0.26
0,0,0,0,0.30974,-0.008735,0.26
0,0,0,0,0.30974,-0.018223,0.26
0,0,0,0,0.30974,-0.027711,0.26
0,0,0,0,0.30974,-0.037199,0.26
0,0,0,0,0.30974,-0.046687,0.26
0,0,0,0,0.31963,-0.051004,0.26
0,0,0,0,0.32952,-0.051039,0.26
0,0,0,0,0.41849,0.095604,0.26
0,0,0,0,0.42838,0.095614,0.26
0,0,0,0,0.43826,0.095623,0.26
0,0,0,0,0.49758,0.086167,0.26
0,0,0,0,0.50747,0.086183,0.26
0,0,0,0,0.51735,0.086199,0.26
0,0,0,0,0.63599,0.06717,0.26
0,0,0,0,0.67553,0.057682,0.26
0,0,0,0,0.68542,0.057682,0.26
0,0,0,0,0.72496,0.048194,0.26
0,0,0,0,0.73485,0.048194,0.26
0,0,0,0,0.7645,0.038743,0.26
0,0,0,0,0.77439,0.038698,0.26
0,0,0,0,0.86337,0.01976,0.26
0,0,0,0,0.81393,0.029218,0.26
0,0,0,0,0.82382,0.029218,0.26
0,0,0,0,0.85348,0.01974,0.26
0,0,0,0,0.79416,0.010238,0.26
0,0,0,0,0.80405,0.010236,0.26
0,0,0,0,0.81393,0.010234,0.26
0,0,0,0,0.82382,0.010232,0.26
0,0,0,0,0.70519,0.000663,0.26
0,0,0,0,0.71507,0.000688,0.26
0,0,0,0,0.64587,-0.008682,0.26
0,0,0,0,0.65576,-0.008702,0.26
0,0,0,0,0.72496,0.000714,0.26
0,0,0,0,0.73485,0.000739,0.26
0,0,0,0,0.58656,-0.01821,0.26
0,0,0,0,0.59644,-0.018186,0.26
0,0,0,0,0.52724,-0.027711,0.26
0,0,0,0,0.53712,-0.027711,0.26
0,0,0,0,0.60633,-0.018162,0.26
0,0,0,0,0.46792,-0.037199,0.26
0,0,0,0,0.47781,-0.037199,0.26
0,0,0,0,0.54701,-0.027711,0.26
0,0,0,0,0.38883,-0.046718,0.26
0,0,0,0,0.39872,-0.046711,0.26
0,0,0,0,0.48769,-0.037199,0.26
0,0,0,0,0.34929,-0.051109,0.26
0,0,0,0,0.35917,-0.051144,0.26
0,0,0,0,0.36906,-0.051178,0.26
0,0,0,0,0.37895,-0.051213,0.26
0,0,0,0,0.4086,-0.046703,0.26
0,0,0,0,0.41849,-0.046696,0.26
0,0,0,0,0.4086,0.095595,0.26
0,0,0,0,0.44815,0.095633,0.26
0,0,0,0,0.48769,0.086151,0.26
0,0,0,0,0.5569,0.076645,0.26
0,0,0,0,0.56678,0.076624,0.26
0,0,0,0,0.57667,0.076602,0.26
0,0,0,0,0.61621,0.06717,0.26
0,0,0,0,0.6261,0.06717,0.26
0,0,0,0,0.66564,0.057682,0.26
0,0,0,0,0.71507,0.048194,0.26
0,0,0,0,0.80405,0.029218,0.26
0,0,0,0,0.66564,-0.008722,0.26
0,0,0,0,0.42838,-0.046689,0.26
0,0,0,0,0.3394,-0.051074,0.26
0,0,0,0,0.3196,-0.050811,0.24
0,0,0,0,0.32446,-0.050614,0.24
0,0,0,0,0.32934,-0.050396,0.24
0,0,0,0,0.33421,-0.050157,0.24
0,0,0,0,0.3391,-0.049897,0.24
0,0,0,0,0.34398,-0.049618,0.24
0,0,0,0,0.35376,-0.049002,0.24
0,0,0,0,0.36353,-0.048312,0.24
0,0,0,0,0.37327,-0.047551,0.24
0,0,0,0,0.38298,-0.046722,0.24
0,0,0,0,0.38782,-0.046284,0.24
0,0,0,0,0.39264,-0.04583,0.24
0,0,0,0,0.39744,-0.04536,0.24
0,0,0,0,0.40224,-0.044876,0.24
0,0,0,0,0.40701,-0.044378,0.24
0,0,0,0,0.41175,-0.043866,0.24
0,0,0,0,0.41648,-0.04334,0.24
0,0,0,0,0.42119,-0.042801,0.24
0,0,0,0,0.42586,-0.04225,0.24
0,0,0,0,0.43051,-0.041686,0.24
0,0,0,0,0.43513,-0.041111,0.24
0,0,0,0,0.43972,-0.040525,0.24
0,0,0,0,0.44428,-0.039927,0.24
0,0,0,0,0.44881,-0.039319,0.24
0,0,0,0,0.45329,-0.038701,0.24
0,0,0,0,0.45774,-0.038073,0.24
0,0,0,0,0.46215,-0.037437,0.24
0,0,0,0,0.46653,-0.036791,0.24
0,0,0,0,0.46977,-0.036304,0.24
0,0,0,0,0.473,-0.035818,0.24
0,0,0,0,0.4762,-0.035333,0.24
0,0,0,0,0.47937,-0.034849,0.24
0,0,0,0,0.48252,-0.034367,0.24
0,0,0,0,0.48564,-0.033885,0.24
0,0,0,0,0.48875,-0.033405,0.24
0,0,0,0,0.49183,-0.032925,0.24
0,0,0,0,0.49489,-0.032447,0.24
0,0,0,0,0.49793,-0.031969,0.24
0,0,0,0,0.50394,-0.031017,0.24
0,0,0,0,0.50989,-0.030068,0.24
0,0,0,0,0.51576,-0.029123,0.24
0,0,0,0,0.52157,-0.02818,0.24
0,0,0,0,0.52733,-0.02724,0.24
0,0,0,0,0.53303,-0.026303,0.24
0,0,0,0,0.53869,-0.025368,0.24
0,0,0,0,0.54431,-0.024435,0.24
0,0,0,0,0.5499,-0.023504,0.24
0,0,0,0,0.55546,-0.022575,0.24
0,0,0,0,0.561,-0.021646,0.24
0,0,0,0,0.56652,-0.02072,0.24
0,0,0,0,0.57203,-0.019794,0.24
0,0,0,0,0.57753,-0.018868,0.24
0,0,0,0,0.58304,-0.017943,0.24
0,0,0,0,0.58855,-0.017019,0.24
0,0,0,0,0.59408,-0.016094,0.24
0,0,0,0,0.59963,-0.015169,0.24
0,0,0,0,0.6052,-0.014244,0.24
0,0,0,0,0.6108,-0.013318,0.24
0,0,0,0,0.61643,-0.012391,0.24
0,0,0,0,0.62211,-0.011463,0.24
0,0,0,0,0.62784,-0.010533,0.24
0,0,0,0,0.63361,-0.009602,0.24
0,0,0,0,0.63945,-0.008669,0.24
0,0,0,0,0.64535,-0.007734,0.24
0,0,0,0,0.65133,-0.006796,0.24
0,0,0,0,0.65443,-0.006315,0.24
0,0,0,0,0.65755,-0.005836,0.24
0,0,0,0,0.6607,-0.005358,0.24
0,0,0,0,0.66388,-0.004882,0.24
0,0,0,0,0.66709,-0.004407,0.24
0,0,0,0,0.67031,-0.003935,0.24
0,0,0,0,0.67356,-0.003465,0.24
0,0,0,0,0.67683,-0.002997,0.24
0,0,0,0,0.68342,-0.002067,0.24
0,0,0,0,0.69009,-0.001148,0.24
0,0,0,0,0.69683,-0.000239,0.24
0,0,0,0,0.70361,0.000659,0.24
0,0,0,0,0.71045,0.001544,0.24
0,0,0,0,0.71733,0.002416,0.24
0,0,0,0,0.72423,0.003275,0.24
0,0,0,0,0.73116,0.004118,0.24
0,0,0,0,0.7381,0.004946,0.24
0,0,0,0,0.74505,0.005758,0.24
0,0,0,0,0.752,0.006553,0.24
0,0,0,0,0.75893,0.007329,0.24
0,0,0,0,0.76585,0.008087,0.24
0,0,0,0,0.77274,0.008825,0.24
0,0,0,0,0.77959,0.009543,0.24
0,0,0,0,0.7864,0.01024,0.24
0,0,0,0,0.79316,0.010914,0.24
0,0,0,0,0.79986,0.011566,0.24
0,0,0,0,0.80648,0.012194,0.24
0,0,0,0,0.80977,0.012499,0.24
0,0,0,0,0.81304,0.012798,0.24
0,0,0,0,0.81628,0.01309,0.24
0,0,0,0,0.8195,0.013376,0.24
0,0,0,0,0.8227,0.013655,0.24
0,0,0,0,0.82587,0.013928,0.24
0,0,0,0,0.82902,0.014194,0.24
0,0,0,0,0.83214,0.014453,0.24
0,0,0,0,0.83524,0.014705,0.24
0,0,0,0,0.8383,0.01495,0.24
0,0,0,0,0.84134,0.015188,0.24
0,0,0,0,0.84435,0.015419,0.24
0,0,0,0,0.84732,0.015643,0.24
0,0,0,0,0.85026,0.015859,0.24
0,0,0,0,0.85317,0.016067,0.24
0,0,0,0,0.85604,0.016268,0.24
0,0,0,0,0.85888,0.016461,0.24
0,0,0,0,0.86168,0.016646,0.24
0,0,0,0,0.30974,-0.046687,0.24
0,0,0,0,0.30974,-0.037199,0.24
0,0,0,0,0.30974,-0.027711,0.24
0,0,0,0,0.30974,-0.018223,0.24
0,0,0,0,0.30974,-0.008735,0.24
0,0,0,0,0.30974,0.000753,0.24
0,0,0,0,0.30974,0.010241,0.24
0,0,0,0,0.30974,0.01973,0.24
0,0,0,0,0.30974,0.029218,0.24
0,0,0,0,0.30974,0.038706,0.24
0,0,0,0,0.30974,0.048194,0.24
0,0,0,0,0.30974,0.057682,0.24
0,0,0,0,0.30974,0.06717,0.24
0,0,0,0,0.30974,0.076658,0.24
0,0,0,0,0.30974,0.086146,0.24
0,0,0,0,0.30974,0.095635,0.24
0,0,0,0,0.30974,0.10512,0.24
0,0,0,0,0.31099,0.10512,0.24
0,0,0,0,0.31224,0.10512,0.24
0,0,0,0,0.31349,0.10511,0.24
0,0,0,0,0.31474,0.1051,0.24
0,0,0,0,0.3204,0.10504,0.24
0,0,0,0,0.32611,0.10493,0.24
0,0,0,0,0.33187,0.10479,0.24
0,0,0,0,0.33768,0.1046,0.24
0,0,0,0,0.34353,0.10438,0.24
0,0,0,0,0.34942,0.10412,0.24
0,0,0,0,0.35534,0.10383,0.24
0,0,0,0,0.36129,0.1035,0.24
0,0,0,0,0.36727,0.10314,0.24
0,0,0,0,0.37326,0.10275,0.24
0,0,0,0,0.37927,0.10233,0.24
0,0,0,0,0.38529,0.10188,0.24
0,0,0,0,0.39131,0.1014,0.24
0,0,0,0,0.39734,0.1009,0.24
0,0,0,0,0.40336,0.10038,0.24
0,0,0,0,0.40938,0.099835,0.24
0,0,0,0,0.41539,0.099268,0.24
0,0,0,0,0.42137,0.098681,0.24
0,0,0,0,0.42734,0.098075,0.24
0,0,0,0,0.43328,0.097452,0.24
0,0,0,0,0.43919,0.096814,0.24
0,0,0,0,0.44507,0.096161,0.24
0,0,0,0,0.4509,0.095496,0.24
0,0,0,0,0.4567,0.094818,0.24
0,0,0,0,0.46244,0.094131,0.24
0,0,0,0,0.46813,0.093435,0.24
0,0,0,0,0.47376,0.092731,0.24
0,0,0,0,0.47933,0.092021,0.24
0,0,0,0,0.48484,0.091306,0.24
0,0,0,0,0.49027,0.090589,0.24
0,0,0,0,0.49563,0.089869,0.24
0,0,0,0,0.49828,0.089508,0.24
0,0,0,0,0.50091,0.089148,0.24
0,0,0,0,0.50362,0.088773,0.24
0,0,0,0,0.50631,0.088399,0.24
0,0,0,0,0.50898,0.088025,0.24
0,0,0,0,0.51162,0.087651,0.24
0,0,0,0,0.51424,0.087279,0.24
0,0,0,0,0.51683,0.086908,0.24
0,0,0,0,0.51939,0.086538,0.24
0,0,0,0,0.52193,0.08617,0.24
0,0,0,0,0.52443,0.085804,0.24
0,0,0,0,0.52691,0.085439,0.24
0,0,0,0,0.52936,0.085077,0.24
0,0,0,0,0.53178,0.084717,0.24
0,0,0,0,0.53417,0.08436,0.24
0,0,0,0,0.53653,0.084005,0.24
0,0,0,0,0.53885,0.083653,0.24
0,0,0,0,0.54115,0.083304,0.24
0,0,0,0,0.54341,0.082959,0.24
0,0,0,0,0.54563,0.082617,0.24
0,0,0,0,0.54783,0.082279,0.24
0,0,0,0,0.54998,0.081945,0.24
0,0,0,0,0.5521,0.081614,0.24
0,0,0,0,0.55419,0.081288,0.24
0,0,0,0,0.55623,0.080967,0.24
0,0,0,0,0.55824,0.08065,0.24
0,0,0,0,0.56021,0.080338,0.24
0,0,0,0,0.56215,0.080031,0.24
0,0,0,0,0.56404,0.079729,0.24
0,0,0,0,0.56589,0.079433,0.24
0,0,0,0,0.5677,0.079142,0.24
0,0,0,0,0.56947,0.078858,0.24
0,0,0,0,0.5712,0.078579,0.24
0,0,0,0,0.57288,0.078306,0.24
0,0,0,0,0.57452,0.07804,0.24
0,0,0,0,0.57612,0.07778,0.24
0,0,0,0,0.57767,0.077528,0.24
0,0,0,0,0.57917,0.077282,0.24
0,0,0,0,0.58064,0.077043,0.24
0,0,0,0,0.58205,0.076812,0.24
0,0,0,0,0.58342,0.076588,0.24
0,0,0,0,0.58476,0.076367,0.24
0,0,0,0,0.59015,0.075476,0.24
0,0,0,0,0.59554,0.074575,0.24
0,0,0,0,0.60093,0.073663,0.24
0,0,0,0,0.60632,0.072741,0.24
0,0,0,0,0.61171,0.07181,0.24
0,0,0,0,0.61711,0.070869,0.24
0,0,0,0,0.6225,0.069919,0.24
0,0,0,0,0.62788,0.068961,0.24
0,0,0,0,0.63327,0.067995,0.24
0,0,0,0,0.63865,0.067022,0.24
0,0,0,0,0.64402,0.066041,0.24
0,0,0,0,0.64939,0.065054,0.24
0,0,0,0,0.65475,0.06406,0.24
0,0,0,0,0.6601,0.063061,0.24
0,0,0,0,0.66544,0.062056,0.24
0,0,0,0,0.67078,0.061046,0.24
0,0,0,0,0.6761,0.060031,0.24
0,0,0,0,0.68141,0.059013,0.24
0,0,0,0,0.68671,0.05799,0.24
0,0,0,0,0.69199,0.056964,0.24
0,0,0,0,0.69726,0.055936,0.24
0,0,0,0,0.70251,0.054904,0.24
0,0,0,0,0.70779,0.053863,0.24
0,0,0,0,0.71304,0.052821,0.24
0,0,0,0,0.71828,0.051777,0.24
0,0,0,0,0.7235,0.050732,0.24
0,0,0,0,0.7287,0.049686,0.24
0,0,0,0,0.73387,0.048641,0.24
0,0,0,0,0.73903,0.047596,0.24
0,0,0,0,0.74416,0.046553,0.24
0,0,0,0,0.74926,0.04551,0.24
0,0,0,0,0.75434,0.044469,0.24
0,0,0,0,0.75939,0.04343,0.24
0,0,0,0,0.76442,0.042394,0.24
0,0,0,0,0.76941,0.041361,0.24
0,0,0,0,0.77438,0.040332,0.24
0,0,0,0,0.77932,0.039306,0.24
0,0,0,0,0.78422,0.038285,0.24
0,0,0,0,0.7891,0.037268,0.24
0,0,0,0,0.79394,0.036256,0.24
0,0,0,0,0.79874,0.03525,0.24
0,0,0,0,0.80351,0.03425,0.24
0,0,0,0,0.80825,0.033257,0.24
0,0,0,0,0.81294,0.03227,0.24
0,0,0,0,0.8176,0.031291,0.24
0,0,0,0,0.82222,0.03032,0.24
0,0,0,0,0.8268,0.029356,0.24
0,0,0,0,0.83134,0.028401,0.24
0,0,0,0,0.83584,0.027456,0.24
0,0,0,0,0.84029,0.026519,0.24
0,0,0,0,0.8447,0.025593,0.24
0,0,0,0,0.84907,0.024677,0.24
0,0,0,0,0.85339,0.023772,0.24
0,0,0,0,0.85766,0.022877,0.24
0,0,0,0,0.86069,0.022245,0.24
0,0,0,0,0.86369,0.021619,0.24
0,0,0,0,0.86667,0.020999,0.24
0,0,0,0,0.86962,0.020386,0.24
0,0,0,0,0.87254,0.019779,0.24
0,0,0,0,0.87544,0.019179,0.24
0,0,0,0,0.87831,0.018585,0.24
0,0,0,0,0.88116,0.017999,0.24
0,0,0,0,0.88397,0.01742,0.24
0,0,0,0,0.88677,0.016848,0.24
0,0,0,0,0.88953,0.016284,0.24
0,0,0,0,0.89226,0.015727,0.24
0,0,0,0,0.89497,0.015178,0.24
0,0,0,0,0.89764,0.014638,0.24
0,0,0,0,0.90029,0.014105,0.24
0,0,0,0,0.85348,0.01974,0.24
0,0,0,0,0.43826,0.095623,0.24
0,0,0,0,0.42838,0.095614,0.24
0,0,0,0,0.31963,-0.051004,0.24
0,0,0,0,0.38883,-0.046718,0.24
0,0,0,0,0.47781,-0.037199,0.24
0,0,0,0,0.46792,-0.037199,0.24
0,0,0,0,0.53712,-0.027711,0.24
0,0,0,0,0.52724,-0.027711,0.24
0,0,0,0,0.64587,-0.008682,0.24
0,0,0,0,0.65576,-0.008702,0.24
0,0,0,0,0.70519,0.000663,0.24
0,0,0,0,0.79416,0.010238,0.24
0,0,0,0,0.81393,0.010234,0.24
0,0,0,0,0.86337,0.01976,0.24
0,0,0,0,0.81393,0.029218,0.24
0,0,0,0,0.82382,0.029218,0.24
0,0,0,0,0.7645,0.038743,0.24
0,0,0,0,0.77439,0.038698,0.24
0,0,0,0,0.72496,0.048194,0.24
0,0,0,0,0.71507,0.048194,0.24
0,0,0,0,0.67553,0.057682,0.24
0,0,0,0,0.66564,0.057682,0.24
0,0,0,0,0.68542,0.057682,0.24
0,0,0,0,0.6261,0.06717,0.24
0,0,0,0,0.61621,0.06717,0.24
0,0,0,0,0.56678,0.076624,0.24
0,0,0,0,0.5569,0.076645,0.24
0,0,0,0,0.57667,0.076602,0.24
0,0,0,0,0.51735,0.086199,0.24
0,0,0,0,0.50747,0.086183,0.24
0,0,0,0,0.49758,0.086167,0.24
0,0,0,0,0.44815,0.095633,0.24
0,0,0,0,0.37895,-0.051213,0.24
0,0,0,0,0.36906,-0.051178,0.24
0,0,0,0,0.35917,-0.051144,0.24
0,0,0,0,0.34929,-0.051109,0.24
0,0,0,0,0.3394,-0.051074,0.24
0,0,0,0,0.32952,-0.051039,0.24
0,0,0,0,0.39872,-0.046711,0.24
0,0,0,0,0.4086,-0.046703,0.24
0,0,0,0,0.41849,-0.046696,0.24
0,0,0,0,0.42838,-0.046689,0.24
0,0,0,0,0.48769,-0.037199,0.24
0,0,0,0,0.54701,-0.027711,0.24
0,0,0,0,0.58656,-0.01821,0.24
0,0,0,0,0.59644,-0.018186,0.24
0,0,0,0,0.60633,-0.018162,0.24
0,0,0,0,0.66564,-0.008722,0.24
0,0,0,0,0.71507,0.000688,0.24
0,0,0,0,0.72496,0.000714,0.24
0,0,0,0,0.73485,0.000739,0.24
0,0,0,0,0.80405,0.010236,0.24
0,0,0,0,0.82382,0.010232,0.24
0,0,0,0,0.80405,0.029218,0.24
0,0,0,0,0.73485,0.048194,0.24
0,0,0,0,0.63599,0.06717,0.24
0,0,0,0,0.48769,0.086151,0.24
0,0,0,0,0.41849,0.095604,0.24
0,0,0,0,0.4086,0.095595,0.24
0,0,0,0,0.30974,0.10512,0.25
0,0,0,0,0.30974,0.10512,0.255
0,0,0,0,0.31504,0.1051,0.25
0,0,0,0,0.3204,0.10504,0.25
0,0,0,0,0.3261,0.10493,0.25
0,0,0,0,0.33187,0.10479,0.25
0,0,0,0,0.33767,0.1046,0.25
0,0,0,0,0.34353,0.10438,0.25
0,0,0,0,0.34941,0.10412,0.25
0,0,0,0,0.35534,0.10382,0.25
0,0,0,0,0.36128,0.1035,0.25
0,0,0,0,0.36727,0.10313,0.25
0,0,0,0,0.37325,0.10274,0.25
0,0,0,0,0.37927,0.10232,0.25
0,0,0,0,0.38528,0.10187,0.25
0,0,0,0,0.39131,0.1014,0.25
0,0,0,0,0.39733,0.1009,0.25
0,0,0,0,0.40336,0.10037,0.25
0,0,0,0,0.40937,0.099823,0.25
0,0,0,0,0.41539,0.099252,0.25
0,0,0,0,0.42136,0.098663,0.25
0,0,0,0,0.42734,0.098053,0.25
0,0,0,0,0.43327,0.097427,0.25
0,0,0,0,0.43919,0.096783,0.25
0,0,0,0,0.44505,0.096126,0.25
0,0,0,0,0.4509,0.095453,0.25
0,0,0,0,0.45668,0.094771,0.25
0,0,0,0,0.46243,0.094075,0.25
0,0,0,0,0.46811,0.093372,0.25
0,0,0,0,0.47375,0.092657,0.25
0,0,0,0,0.47931,0.091939,0.25
0,0,0,0,0.48483,0.091211,0.25
0,0,0,0,0.49191,0.090257,0.25
0,0,0,0,0.49892,0.089289,0.25
0,0,0,0,0.50239,0.088802,0.25
0,0,0,0,0.50584,0.088316,0.25
0,0,0,0,0.50926,0.087832,0.25
0,0,0,0,0.51264,0.087351,0.25
0,0,0,0,0.51601,0.08687,0.25
0,0,0,0,0.51935,0.086391,0.25
0,0,0,0,0.52267,0.085912,0.25
0,0,0,0,0.52596,0.085434,0.25
0,0,0,0,0.5325,0.084478,0.25
0,0,0,0,0.53898,0.083521,0.25
0,0,0,0,0.5454,0.082558,0.25
0,0,0,0,0.5518,0.081589,0.25
0,0,0,0,0.55816,0.080609,0.25
0,0,0,0,0.56453,0.079618,0.25
0,0,0,0,0.57089,0.078611,0.25
0,0,0,0,0.57727,0.077587,0.25
0,0,0,0,0.58369,0.076543,0.25
0,0,0,0,0.59015,0.075476,0.25
0,0,0,0,0.59551,0.074578,0.25
0,0,0,0,0.60093,0.073661,0.25
0,0,0,0,0.60629,0.072743,0.25
0,0,0,0,0.61171,0.071804,0.25
0,0,0,0,0.61707,0.070866,0.25
0,0,0,0,0.62249,0.069905,0.25
0,0,0,0,0.62784,0.06895,0.25
0,0,0,0,0.63054,0.068463,0.25
0,0,0,0,0.63326,0.067971,0.25
0,0,0,0,0.63592,0.067488,0.25
0,0,0,0,0.6386,0.066999,0.25
0,0,0,0,0.64129,0.066504,0.25
0,0,0,0,0.64401,0.066003,0.25
0,0,0,0,0.64666,0.065513,0.25
0,0,0,0,0.64933,0.065018,0.25
0,0,0,0,0.65202,0.064516,0.25
0,0,0,0,0.65474,0.064007,0.25
0,0,0,0,0.65738,0.063512,0.25
0,0,0,0,0.66004,0.06301,0.25
0,0,0,0,0.66272,0.062502,0.25
0,0,0,0,0.66543,0.061988,0.25
0,0,0,0,0.66806,0.061487,0.25
0,0,0,0,0.67071,0.060981,0.25
0,0,0,0,0.67339,0.060468,0.25
0,0,0,0,0.67608,0.059949,0.25
0,0,0,0,0.6787,0.059444,0.25
0,0,0,0,0.68134,0.058934,0.25
0,0,0,0,0.684,0.058417,0.25
0,0,0,0,0.68669,0.057895,0.25
0,0,0,0,0.68989,0.057271,0.25
0,0,0,0,0.69312,0.056638,0.25
0,0,0,0,0.69639,0.055997,0.25
0,0,0,0,0.69969,0.055346,0.25
0,0,0,0,0.70304,0.054687,0.25
0,0,0,0,0.70642,0.054017,0.25
0,0,0,0,0.70985,0.053335,0.25
0,0,0,0,0.71332,0.052643,0.25
0,0,0,0,0.71683,0.05194,0.25
0,0,0,0,0.72038,0.051227,0.25
0,0,0,0,0.72396,0.050506,0.25
0,0,0,0,0.72758,0.049776,0.25
0,0,0,0,0.73123,0.049037,0.25
0,0,0,0,0.7349,0.048291,0.25
0,0,0,0,0.7386,0.047538,0.25
0,0,0,0,0.74233,0.046779,0.25
0,0,0,0,0.74608,0.046013,0.25
0,0,0,0,0.74984,0.045242,0.25
0,0,0,0,0.75743,0.043686,0.25
0,0,0,0,0.76506,0.042115,0.25
0,0,0,0,0.77272,0.040533,0.25
0,0,0,0,0.7804,0.038944,0.25
0,0,0,0,0.78807,0.037353,0.25
0,0,0,0,0.79572,0.035763,0.25
0,0,0,0,0.80333,0.03418,0.25
0,0,0,0,0.81088,0.032608,0.25
0,0,0,0,0.81462,0.031827,0.25
0,0,0,0,0.81835,0.03105,0.25
0,0,0,0,0.82205,0.030279,0.25
0,0,0,0,0.82572,0.029512,0.25
0,0,0,0,0.82937,0.028751,0.25
0,0,0,0,0.83298,0.027997,0.25
0,0,0,0,0.83656,0.02725,0.25
0,0,0,0,0.84011,0.02651,0.25
0,0,0,0,0.84362,0.025778,0.25
0,0,0,0,0.84708,0.025055,0.25
0,0,0,0,0.85051,0.024341,0.25
0,0,0,0,0.85389,0.023636,0.25
0,0,0,0,0.85722,0.022942,0.25
0,0,0,0,0.8605,0.02226,0.25
0,0,0,0,0.8637,0.021595,0.25
0,0,0,0,0.86684,0.020945,0.25
0,0,0,0,0.86989,0.020313,0.25
0,0,0,0,0.87288,0.019696,0.25
0,0,0,0,0.87579,0.019096,0.25
0,0,0,0,0.87863,0.018512,0.25
0,0,0,0,0.88139,0.017944,0.25
0,0,0,0,0.88408,0.017393,0.25
0,0,0,0,0.8867,0.016859,0.25
0,0,0,0,0.88924,0.016341,0.25
0,0,0,0,0.8917,0.015839,0.25
0,0,0,0,0.8941,0.015354,0.25
0,0,0,0,0.89641,0.014886,0.25
0,0,0,0,0.89865,0.014434,0.25
0,0,0,0,0.90082,0.013999,0.25
0,0,0,0,0.30974,-0.046687,0.25
0,0,0,0,0.30974,-0.037199,0.25
0,0,0,0,0.30974,-0.027711,0.25
0,0,0,0,0.30974,-0.018223,0.25
0,0,0,0,0.30974,-0.008735,0.25
0,0,0,0,0.30974,0.000753,0.25
0,0,0,0,0.30974,0.010241,0.25
0,0,0,0,0.30974,0.01973,0.25
0,0,0,0,0.30974,0.029218,0.25
0,0,0,0,0.30974,0.038706,0.25
0,0,0,0,0.30974,0.048194,0.25
0,0,0,0,0.30974,0.057682,0.25
0,0,0,0,0.30974,0.06717,0.25
0,0,0,0,0.30974,0.076658,0.25
0,0,0,0,0.30974,0.086146,0.25
0,0,0,0,0.30974,0.095635,0.25
0,0,0,0,0.30974,-0.056175,0.16
0,0,0,0,0.30974,-0.056175,0.15
0,0,0,0,0.30974,-0.056175,0.145
0,0,0,0,0.30974,-0.056175,0.14
0,0,0,0,0.31421,-0.056045,0.14
0,0,0,0,0.31867,-0.055897,0.14
0,0,0,0,0.32312,-0.055731,0.14
0,0,0,0,0.32755,-0.055547,0.14
0,0,0,0,0.3364,-0.055126,0.14
0,0,0,0,0.34521,-0.054636,0.14
0,0,0,0,0.35399,-0.054081,0.14
0,0,0,0,0.36273,-0.053462,0.14
0,0,0,0,0.37144,-0.052782,0.14
0,0,0,0,0.38012,-0.052043,0.14
0,0,0,0,0.38877,-0.051248,0.14
0,0,0,0,0.39739,-0.050399,0.14
0,0,0,0,0.40599,-0.049498,0.14
0,0,0,0,0.41456,-0.048549,0.14
0,0,0,0,0.42312,-0.047552,0.14
0,0,0,0,0.43165,-0.046512,0.14
0,0,0,0,0.44016,-0.045429,0.14
0,0,0,0,0.44866,-0.044307,0.14
0,0,0,0,0.45511,-0.043429,0.14
0,0,0,0,0.46155,-0.04253,0.14
0,0,0,0,0.46799,-0.041613,0.14
0,0,0,0,0.47441,-0.040677,0.14
0,0,0,0,0.48084,-0.039724,0.14
0,0,0,0,0.48725,-0.038754,0.14
0,0,0,0,0.49366,-0.03777,0.14
0,0,0,0,0.50007,-0.036771,0.14
0,0,0,0,0.50648,-0.03576,0.14
0,0,0,0,0.51288,-0.034737,0.14
0,0,0,0,0.51928,-0.033703,0.14
0,0,0,0,0.52568,-0.032659,0.14
0,0,0,0,0.53208,-0.031606,0.14
0,0,0,0,0.53848,-0.030546,0.14
0,0,0,0,0.54488,-0.029479,0.14
0,0,0,0,0.55128,-0.028407,0.14
0,0,0,0,0.55769,-0.02733,0.14
0,0,0,0,0.5641,-0.02625,0.14
0,0,0,0,0.57051,-0.025167,0.14
0,0,0,0,0.57693,-0.024083,0.14
0,0,0,0,0.58335,-0.022999,0.14
0,0,0,0,0.58978,-0.021916,0.14
0,0,0,0,0.59622,-0.020834,0.14
0,0,0,0,0.60266,-0.019755,0.14
0,0,0,0,0.60912,-0.018681,0.14
0,0,0,0,0.61234,-0.018147,0.14
0,0,0,0,0.61553,-0.01762,0.14
0,0,0,0,0.61871,-0.017098,0.14
0,0,0,0,0.62186,-0.016583,0.14
0,0,0,0,0.62499,-0.016073,0.14
0,0,0,0,0.6281,-0.015569,0.14
0,0,0,0,0.63119,-0.015071,0.14
0,0,0,0,0.63426,-0.014578,0.14
0,0,0,0,0.6373,-0.014092,0.14
0,0,0,0,0.64033,-0.013611,0.14
0,0,0,0,0.64333,-0.013136,0.14
0,0,0,0,0.64631,-0.012666,0.14
0,0,0,0,0.64927,-0.012203,0.14
0,0,0,0,0.65221,-0.011744,0.14
0,0,0,0,0.65682,-0.011031,0.14
0,0,0,0,0.66137,-0.010332,0.14
0,0,0,0,0.66587,-0.009646,0.14
0,0,0,0,0.67032,-0.008973,0.14
0,0,0,0,0.67473,-0.008314,0.14
0,0,0,0,0.67908,-0.007668,0.14
